date,station_id,station_name,day_of_week,week_of_year,month,quarter,season,is_weekend,is_holiday,holiday_name,temperature,weather_condition,precipitation_mm,price_AI92,price_AI95,price_DT,price_DT_bio,price_AI100_bio,competitor_price_AI92,competitor_price_AI95,competitor_price_DT,competitor_price_AI92_brend,competitor_price_AI95_brend,competitor_price_DT_brend,competitor_price_AI100,sales_AI92,sales_AI95,sales_DT,sales_DT_bio,sales_AI100_bio,total_fuel_sales,promotion_fuel_active,promotion_shop_active,promotion_cafe_active,corporate_customer_ratio,customer_loyalty_score,shop_напитки_безалкогольные,shop_кондитерка_снеки,shop_мороженое,shop_автотовары,shop_кафе_вся_еда,shop_кофе_все_горячие_напитки,shop_табак,traffic_Passengers_cars_1_poputn,traffic_Passengers_cars_2_poputn,traffic_Truck_short_1_poputn,traffic_Truck_short_2_poputn,traffic_Truck_1_poputn,traffic_Truck_2_poputn,traffic_Truck_long_1_poputn,traffic_Truck_long_2_poputn,traffic_Transporter_1_poputn,traffic_Transporter_2_poputn,traffic_scorost_1_poputn,traffic_scorost_2_poputn,traffic_plotnost_1_poputn,traffic_plotnost_2_poputn,traffic_intensiv_priv_1_poputn,traffic_intensiv_priv_2_poputn,traffic_intensiv_fiz_1_poputn,traffic_intensiv_fiz_2_poputn,traffic_uroven_jbslugi_1_poputn,traffic_uroven_jbslugi_2_poputn,traffic_Passengers_cars_1_wstrechn,traffic_Passengers_cars_2_wstrechn,traffic_Truck_short_1_wstrechn,traffic_Truck_short_2_wstrechn,traffic_Truck_1_wstrechn,traffic_Truck_2_wstrechn,traffic_Truck_long_1_wstrechn,traffic_Truck_long_2_wstrechn,traffic_Transporter_1_wstrechn,traffic_Transporter_2_wstrechn,traffic_scorost_1_wstrechn,traffic_scorost_2_wstrechn,traffic_plotnost_1_wstrechn,traffic_plotnost_2_wstrechn,traffic_intensiv_priv_1_wstrechn,traffic_intensiv_priv_2_wstrechn,traffic_intensiv_fiz_1_wstrechn,traffic_intensiv_fiz_2_wstrechn,traffic_uroven_jbslugi_1_wstrechn,traffic_uroven_jbslugi_2_wstrechn,traffic_Undefined_1_poputn,traffic_Undefined_2_poputn,traffic_Undefined_1_wstrechn,traffic_Undefined_2_wstrechn
2025-09-26,Запад-МФ-69604,АЗС 604,4,39,9,3,autumn,0,0,,6.6,0,0.0,60.15,63.64,82.81,90.78,0.0,60.26,63.75,82.96,0,0,0,0,2609,2453,2511,333,0,7906,0,0,0,0.1328,0.7475,1696.66,1357.33,169.67,814.4,2036.0,2714.66,3393.33,484,4356,28,261,48,435,14,130,4,43,45.1,45.1,1.23,11.08,5.57,50.09,5.32,47.92,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-27,Запад-МФ-69604,АЗС 604,5,39,9,3,autumn,1,0,,10.3,0,9.1,60.17,63.66,82.83,90.8,0.0,59.38,62.83,81.75,0,0,0,0,1889,1644,1463,204,0,5200,0,0,0,0.1151,0.7752,951.22,760.97,95.12,456.58,1141.46,1521.95,1902.44,313,2823,12,118,21,197,6,59,2,19,47.1,47.1,0.73,6.61,3.47,31.19,3.36,30.2,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-28,Запад-МФ-69604,АЗС 604,6,39,9,3,autumn,1,0,,10.5,0,0.0,59.38,64.13,82.76,92.44,0.0,59.4,64.15,82.79,0,0,0,0,2394,1901,1588,80,0,5963,0,0,0,0.0779,0.7085,1269.66,1015.73,126.97,609.44,1523.59,2031.46,2539.32,385,3471,15,145,26,242,7,72,2,24,46.9,46.9,0.91,8.15,4.26,38.34,4.13,37.13,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-29,Запад-МФ-69604,АЗС 604,0,40,9,3,autumn,0,0,,8.8,0,0.0,59.4,64.14,82.77,92.46,0.0,58.76,63.45,81.87,0,0,0,0,2660,2318,2291,276,0,7545,0,0,0,0.1276,0.6297,1122.96,898.37,112.3,539.02,1347.56,1796.74,2245.93,435,3921,25,234,43,391,12,117,4,39,46.4,46.4,1.08,9.69,5.01,45.08,4.79,43.13,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-30,Запад-МФ-69604,АЗС 604,1,40,9,3,autumn,0,0,,12.5,0,0.0,60.88,63.54,84.4,94.05,0.0,59.93,62.54,83.08,0,0,0,0,2562,2322,2318,356,0,7558,0,0,0,0.1248,0.7384,927.43,741.94,92.74,445.17,1112.91,1483.88,1854.86,442,3982,26,238,44,397,13,119,4,39,45.0,45.0,1.13,10.15,5.09,45.79,4.87,43.8,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01,Запад-МФ-69604,АЗС 604,2,40,10,4,autumn,0,0,,3.7,0,0.0,60.89,63.56,84.41,94.07,0.0,60.79,63.46,84.28,0,0,0,0,2985,2550,2216,284,0,8035,0,0,0,0.1305,0.8938,1525.03,1220.03,152.5,732.02,1830.04,2440.06,3050.07,473,4265,28,255,47,425,14,127,4,42,41.8,41.8,1.3,11.7,5.45,49.03,5.21,46.91,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-02,Запад-МФ-69604,АЗС 604,3,40,10,4,autumn,0,0,,7.0,0,0.0,61.52,63.69,84.52,92.27,0.0,62.73,64.94,86.18,0,0,0,0,2312,2808,2482,311,0,7913,0,0,0,0.1193,0.6359,1213.49,970.79,121.35,582.47,1456.18,1941.58,2426.97,448,4033,26,241,44,403,13,120,4,40,46.0,46.0,1.12,10.06,5.15,46.39,4.93,44.37,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-03,Запад-МФ-69604,АЗС 604,4,40,10,4,autumn,0,0,,6.8,0,0.0,61.53,63.7,84.54,92.29,0.0,62.42,64.62,85.76,0,0,0,0,2371,1990,2048,163,0,6572,0,0,0,0.1241,0.7834,1128.77,903.01,112.88,541.81,1354.52,1806.03,2257.54,441,3973,26,237,44,396,13,118,4,39,44.1,44.1,1.15,10.34,5.08,45.69,4.86,43.7,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-04,Запад-МФ-69604,АЗС 604,5,40,10,4,autumn,1,0,,5.7,0,0.0,61.71,63.54,84.65,92.27,0.0,61.01,62.82,83.69,0,0,0,0,2679,2326,1439,132,0,6576,0,0,0,0.1259,0.7045,1018.83,815.06,101.88,489.04,1222.59,1630.12,2037.66,429,3861,18,162,30,270,9,81,3,27,44.0,44.0,1.07,9.68,4.74,42.67,4.59,41.32,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-05,Запад-МФ-69604,АЗС 604,6,40,10,4,autumn,1,0,,5.9,0,2.6,61.72,63.55,84.67,92.29,0.0,61.75,63.58,84.71,0,0,0,0,2313,2036,1787,138,0,6274,0,0,0,0.1047,0.7397,905.74,724.59,90.57,434.76,1086.89,1449.19,1811.48,444,3996,18,167,31,279,9,83,3,27,49.3,49.3,0.99,8.94,4.91,44.15,4.75,42.76,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06,Запад-МФ-69604,АЗС 604,0,41,10,4,autumn,0,0,,1.6,0,0.0,61.73,63.57,84.68,92.31,0.0,61.74,63.58,84.69,0,0,0,0,3080,2500,2217,150,0,7947,0,0,0,0.1184,0.6641,1404.13,1123.31,140.41,673.98,1684.96,2246.61,2808.27,486,4376,28,262,48,437,14,131,4,43,43.7,43.7,1.28,11.49,5.59,50.33,5.35,48.14,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07,Запад-МФ-69604,АЗС 604,1,41,10,4,autumn,0,0,,6.2,0,0.0,60.56,64.42,83.6,91.29,0.0,60.63,64.49,83.7,0,0,0,0,2369,2730,1701,94,0,6894,0,0,0,0.0995,0.8114,1415.04,1132.03,141.5,679.22,1698.05,2264.07,2830.08,459,4131,27,247,45,413,13,123,4,41,44.6,44.6,1.18,10.63,5.28,47.52,5.05,45.45,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08,Запад-МФ-69604,АЗС 604,2,41,10,4,autumn,0,0,,2.0,0,0.0,60.58,64.43,83.62,91.31,0.0,60.52,64.36,83.53,0,0,0,0,2426,2354,2237,287,0,7304,0,0,0,0.1261,0.8885,1032.31,825.85,103.23,495.51,1238.77,1651.7,2064.62,456,4110,27,246,45,410,13,123,4,41,44.1,44.1,1.19,10.69,5.25,47.26,5.02,45.21,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-09,Запад-МФ-69604,АЗС 604,3,41,10,4,autumn,0,0,,11.0,0,0.0,60.59,64.45,83.64,91.33,0.0,61.2,65.1,84.48,0,0,0,0,2685,2456,2298,338,0,7777,0,0,0,0.1189,0.6124,1374.34,1099.47,137.43,659.68,1649.21,2198.94,2748.68,461,4149,27,248,46,414,13,124,4,41,47.6,47.6,1.11,10.01,5.3,47.72,5.07,45.64,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10,Запад-МФ-69604,АЗС 604,4,41,10,4,autumn,0,0,,8.9,0,0.0,60.6,64.46,83.65,91.35,0.0,60.46,64.31,83.45,0,0,0,0,2836,2788,2321,295,0,8240,0,0,0,0.0983,0.8444,1495.85,1196.68,149.59,718.01,1795.02,2393.36,2991.7,509,4583,30,274,50,458,15,137,5,45,44.9,44.9,1.3,11.71,5.86,52.7,5.6,50.42,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11,Запад-МФ-69604,АЗС 604,5,41,10,4,autumn,1,0,,12.8,0,0.0,60.61,64.47,83.67,91.37,0.0,62.24,66.2,85.92,0,0,0,0,2250,2347,2392,191,0,7180,0,0,0,0.1041,0.6842,1551.32,1241.06,155.13,744.63,1861.58,2482.11,3102.64,422,3799,17,159,29,265,8,79,2,26,45.8,45.8,1.02,9.14,4.67,41.98,4.52,40.65,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-12,Запад-МФ-69604,АЗС 604,6,41,10,4,autumn,1,0,,9.4,0,0.0,60.63,64.49,83.69,91.39,0.0,60.7,64.57,83.79,0,0,0,0,2035,2040,1580,188,0,5843,0,0,0,0.135,0.7934,995.91,796.72,99.59,478.03,1195.09,1593.45,1991.81,415,3737,17,156,29,261,8,78,2,26,43.9,43.9,1.04,9.39,4.59,41.29,4.44,39.99,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-13,Запад-МФ-69604,АЗС 604,0,42,10,4,autumn,0,0,,4.0,0,0.0,60.64,64.5,83.7,91.4,0.0,61.94,65.88,85.49,0,0,0,0,3138,2098,2304,162,0,7702,0,0,0,0.0788,0.7386,898.22,718.57,89.82,431.14,1077.86,1437.15,1796.44,413,3723,24,222,41,371,12,111,4,37,42.1,42.1,1.13,10.14,4.76,42.8,4.55,40.95,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-14,Запад-МФ-69604,АЗС 604,1,42,10,4,autumn,0,0,,7.0,0,2.6,60.65,64.51,83.72,91.42,0.0,60.49,64.34,83.5,0,0,0,0,2414,2711,1824,94,0,7043,0,0,0,0.1124,0.8176,1403.64,1122.91,140.36,673.75,1684.37,2245.83,2807.28,468,4217,27,252,46,421,13,126,4,42,45.0,45.0,1.2,10.75,5.39,48.49,5.15,46.39,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-15,Запад-МФ-69604,АЗС 604,2,42,10,4,autumn,0,0,,2.4,0,0.0,60.66,64.53,83.74,91.44,0.0,60.36,64.21,83.33,0,0,0,0,2625,2226,2272,197,0,7320,0,0,0,0.0988,0.7882,1084.88,867.9,108.49,520.74,1301.85,1735.8,2169.75,409,3683,24,220,40,368,12,110,4,36,48.8,48.8,0.96,8.66,4.71,42.35,4.5,40.52,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16,Запад-МФ-69604,АЗС 604,3,42,10,4,autumn,0,0,,0.5,0,0.0,60.68,64.54,83.76,91.46,0.0,61.15,65.03,84.4,0,0,0,0,2303,2300,1539,89,0,6231,0,0,0,0.1178,0.6155,1567.18,1253.74,156.72,752.25,1880.61,2507.48,3134.36,445,4013,26,240,44,400,13,120,4,40,42.0,42.0,1.22,10.96,5.13,46.14,4.9,44.14,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-17,Запад-МФ-69604,АЗС 604,4,42,10,4,autumn,0,0,,6.8,0,0.0,60.69,64.55,83.77,91.48,0.0,60.58,64.43,83.61,0,0,0,0,2807,2296,2013,261,0,7377,0,0,0,0.0999,0.7355,1373.94,1099.15,137.39,659.49,1648.72,2198.3,2747.87,468,4216,27,252,46,421,13,126,4,42,40.4,40.4,1.33,11.97,5.39,48.48,5.15,46.38,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-18,Запад-МФ-69604,АЗС 604,5,42,10,4,autumn,1,0,,3.3,0,0.0,60.49,64.66,83.87,90.68,0.0,60.57,64.74,83.98,0,0,0,0,2488,2089,1660,208,0,6445,0,1,0,0.1389,0.8207,1643.36,1314.69,164.34,788.81,1972.04,2629.38,3286.73,457,4113,18,172,31,287,9,86,3,28,45.6,45.6,1.11,9.95,5.05,45.44,4.89,44.01,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-19,Запад-МФ-69604,АЗС 604,6,42,10,4,autumn,1,0,,1.6,0,0.0,60.5,64.67,83.88,90.7,0.0,60.39,64.55,83.73,0,0,0,0,2168,1978,1690,210,0,6046,0,0,0,0.1218,0.76,1248.73,998.99,124.87,599.39,1498.48,1997.97,2497.47,420,3780,17,157,29,263,8,78,2,26,42.4,42.4,1.09,9.83,4.64,41.76,4.49,40.44,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-20,Запад-МФ-69604,АЗС 604,0,43,10,4,autumn,0,0,,6.0,0,0.0,61.39,65.03,86.03,91.29,0.0,60.87,64.48,85.3,0,0,0,0,2167,2398,2121,215,0,6901,0,0,0,0.1269,0.7115,1139.91,911.93,113.99,547.16,1367.89,1823.86,2279.82,417,3757,24,225,41,375,12,112,4,37,44.1,44.1,1.09,9.77,4.8,43.21,4.59,41.33,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-21,Запад-МФ-69604,АЗС 604,1,43,10,4,autumn,0,0,,6.3,0,1.6,61.4,65.04,86.05,91.31,0.0,61.46,65.1,86.13,0,0,0,0,2931,2341,2092,297,0,7661,0,0,0,0.0739,0.8247,1114.81,891.85,111.48,535.11,1337.78,1783.7,2229.63,410,3696,24,221,41,369,12,110,4,36,47.9,47.9,0.98,8.86,4.72,42.5,4.52,40.65,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-22,Запад-МФ-69604,АЗС 604,2,43,10,4,autumn,0,0,,1.3,0,2.5,61.41,65.05,86.07,91.33,0.0,61.27,64.9,85.87,0,0,0,0,2264,2082,2146,149,0,6641,0,0,0,0.1175,0.8892,1391.53,1113.22,139.15,667.93,1669.83,2226.44,2783.05,453,4083,27,244,45,407,13,122,4,40,46.7,46.7,1.11,10.04,5.22,46.94,4.99,44.91,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-23,Запад-МФ-69604,АЗС 604,3,43,10,4,autumn,0,0,,6.9,0,0.0,60.9,64.51,84.54,92.21,0.0,61.69,65.34,85.63,0,0,0,0,2817,2253,2460,193,0,7723,0,0,0,0.0904,0.8564,1037.21,829.77,103.72,497.86,1244.66,1659.54,2074.43,405,3649,24,218,40,364,12,109,4,36,42.9,42.9,1.08,9.76,4.66,41.96,4.46,40.14,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24,Запад-МФ-69604,АЗС 604,4,43,10,4,autumn,0,0,,6.0,0,0.0,60.91,64.52,84.56,92.23,0.0,61.03,64.64,84.72,0,0,0,0,2765,2627,2218,208,0,7818,0,0,0,0.1052,0.8981,1009.57,807.66,100.96,484.59,1211.49,1615.32,2019.15,449,4049,26,242,44,404,13,121,4,40,41.7,41.7,1.24,11.14,5.17,46.56,4.95,44.53,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-25,Запад-МФ-69604,АЗС 604,5,43,10,4,autumn,1,0,,3.6,0,0.7,60.92,64.53,84.58,92.25,0.0,62.26,65.95,86.45,0,0,0,0,2440,1975,2004,254,0,6673,0,0,0,0.1031,0.6418,1510.66,1208.53,151.07,725.12,1812.8,2417.06,3021.33,427,3851,17,161,29,269,8,80,2,26,45.3,45.3,1.04,9.37,4.73,42.54,4.58,41.2,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-26,Запад-МФ-69604,АЗС 604,6,43,10,4,autumn,1,0,,6.0,0,0.0,60.93,64.54,84.59,92.27,0.0,60.94,64.55,84.6,0,0,0,0,2518,2314,1989,196,0,7017,0,0,0,0.1071,0.8446,1317.82,1054.25,131.78,632.55,1581.38,2108.51,2635.64,493,4442,20,186,34,310,10,93,3,31,48.5,48.5,1.12,10.1,5.45,49.08,5.28,47.53,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-27,Запад-МФ-69604,АЗС 604,0,44,10,4,autumn,0,0,,2.9,0,0.0,60.95,64.56,84.61,92.28,0.0,61.24,64.87,85.01,0,0,0,0,2663,2462,2145,224,0,7494,0,1,0,0.0988,0.6085,1301.76,1041.41,130.18,624.85,1562.11,2082.82,2603.52,392,3532,23,211,39,352,11,105,3,35,44.3,44.3,1.02,9.14,4.51,40.62,4.32,38.85,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-28,Запад-МФ-69604,АЗС 604,1,44,10,4,autumn,0,0,,5.6,0,0.0,60.72,65.35,85.0,91.55,0.0,61.21,65.88,85.69,0,0,0,0,2568,2540,2001,170,0,7279,0,0,0,0.1286,0.7932,1316.0,1052.8,131.6,631.68,1579.2,2105.6,2632.0,434,3914,25,234,43,390,12,117,4,39,46.6,46.6,1.07,9.64,5.0,45.0,4.78,43.05,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29,Запад-МФ-69604,АЗС 604,2,44,10,4,autumn,0,0,,8.0,0,0.0,61.27,65.06,84.77,92.06,0.0,60.34,64.08,83.49,0,0,0,0,2172,2700,1612,177,0,6661,0,0,0,0.1203,0.7574,1086.28,869.02,108.63,521.41,1303.53,1738.05,2172.56,401,3609,24,216,40,360,12,108,4,36,43.1,43.1,1.07,9.61,4.61,41.51,4.41,39.7,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-30,Запад-МФ-69604,АЗС 604,3,44,10,4,autumn,0,0,,2.2,0,0.0,61.28,65.07,84.79,92.08,0.0,61.62,65.44,85.27,0,0,0,0,2542,2973,2483,285,0,8283,0,0,0,0.1212,0.8978,1063.51,850.8,106.35,510.48,1276.21,1701.61,2127.01,461,4155,27,248,46,414,13,124,4,41,44.4,44.4,1.19,10.74,5.31,47.78,5.08,45.7,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-31,Запад-МФ-69604,АЗС 604,4,44,10,4,autumn,0,0,,10.4,0,0.0,61.29,65.08,84.81,92.09,0.0,61.4,65.2,84.97,0,0,0,0,2736,2476,1819,217,0,7248,0,0,0,0.1056,0.7255,890.42,712.34,89.04,427.4,1068.5,1424.67,1780.84,438,3950,25,236,43,394,12,118,4,39,48.1,48.1,1.05,9.42,5.05,45.41,4.83,43.44,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-01,Запад-МФ-69604,АЗС 604,5,44,11,4,autumn,1,0,,-5.7,0,0.0,61.41,66.17,83.42,92.82,0.0,61.12,65.85,83.02,0,0,0,0,2246,1884,1607,165,0,5902,1,0,0,0.1268,0.6988,985.38,788.3,98.54,472.98,1182.45,1576.61,1970.76,383,3452,15,144,26,241,7,72,2,24,43.2,43.2,0.98,8.81,4.24,38.14,4.1,36.94,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-02,Запад-МФ-69604,АЗС 604,6,44,11,4,autumn,1,0,,-4.2,0,0.0,61.43,66.19,83.44,92.84,0.0,61.19,65.93,83.12,0,0,0,0,2418,1926,2110,199,0,6653,0,0,0,0.1312,0.7828,1044.91,835.93,104.49,501.56,1253.89,1671.85,2089.82,403,3627,16,151,28,253,8,75,2,25,47.0,47.0,0.94,8.5,4.45,40.08,4.31,38.81,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,Запад-МФ-69604,АЗС 604,0,45,11,4,autumn,0,0,,-1.1,0,0.0,61.44,66.2,83.46,92.86,0.0,60.9,65.62,82.73,0,0,0,0,2401,2437,2475,180,0,7493,0,0,0,0.0936,0.717,1082.74,866.19,108.27,519.71,1299.28,1732.38,2165.47,464,4178,27,250,46,417,13,125,4,41,44.2,44.2,1.21,10.85,5.34,48.05,5.11,45.96,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-04,Запад-МФ-69604,АЗС 604,1,45,11,4,autumn,0,1,holiday,0.3,0,0.0,61.45,66.22,83.47,92.88,0.0,59.91,64.56,81.38,0,0,0,0,3110,2675,2192,392,0,8369,0,0,0,0.1351,0.6982,1306.28,1045.03,130.63,627.02,1567.54,2090.05,2612.56,430,3873,25,232,43,387,12,116,4,38,42.4,42.4,1.16,10.48,4.95,44.54,4.73,42.61,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-05,Запад-МФ-69604,АЗС 604,2,45,11,4,autumn,0,0,,-8.5,0,0.0,61.46,66.23,83.49,92.89,0.0,61.52,66.3,83.57,0,0,0,0,2706,2723,1945,358,0,7732,0,0,0,0.1218,0.636,1132.43,905.95,113.24,543.57,1358.92,1811.89,2264.87,488,4395,28,263,48,439,14,131,4,43,45.0,45.0,1.25,11.21,5.62,50.54,5.37,48.35,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-06,Запад-МФ-69604,АЗС 604,3,45,11,4,autumn,0,0,,2.9,0,0.0,61.48,66.24,83.51,92.91,0.0,61.51,66.28,83.56,0,0,0,0,2161,2314,2130,364,0,6969,0,0,0,0.1185,0.6578,916.01,732.81,91.6,439.69,1099.21,1465.62,1832.02,393,3541,23,211,39,353,11,105,3,35,46.5,46.5,0.97,8.74,4.52,40.72,4.33,38.95,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-07,Запад-МФ-69604,АЗС 604,4,45,11,4,autumn,0,0,,-1.8,0,0.0,61.21,66.61,83.63,92.41,0.0,61.57,67.01,84.13,0,0,0,0,2835,2447,2025,107,0,7414,0,0,0,0.1455,0.6766,1047.8,838.24,104.78,502.94,1257.36,1676.48,2095.6,441,3972,26,237,44,396,13,118,4,39,42.3,42.3,1.2,10.77,5.08,45.68,4.86,43.7,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-08,Запад-МФ-69604,АЗС 604,5,45,11,4,autumn,1,0,,-4.6,0,1.7,61.22,66.63,83.64,92.43,0.0,61.48,66.92,84.0,0,0,0,0,2348,1966,2118,183,0,6615,0,0,0,0.0921,0.8329,1131.45,905.16,113.14,543.09,1357.74,1810.32,2262.89,387,3489,16,145,27,243,8,72,2,24,44.4,44.4,0.96,8.67,4.28,38.56,4.15,37.33,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-09,Запад-МФ-69604,АЗС 604,6,45,11,4,autumn,1,0,,-3.2,0,0.0,61.23,66.64,83.66,92.45,0.0,60.3,65.63,82.39,0,0,0,0,1939,2206,1482,212,0,5839,0,0,0,0.1171,0.729,1374.69,1099.75,137.47,659.85,1649.63,2199.5,2749.38,447,4029,18,168,31,281,9,84,3,28,47.6,47.6,1.04,9.33,4.95,44.52,4.79,43.11,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-10,Запад-МФ-69604,АЗС 604,0,46,11,4,autumn,0,0,,-5.9,0,0.0,61.81,66.75,83.67,91.59,0.0,61.53,66.45,83.29,0,0,0,0,2275,2472,2195,251,0,7193,0,0,0,0.1403,0.7916,1215.7,972.56,121.57,583.54,1458.84,1945.12,2431.4,450,4055,27,243,45,405,13,121,4,40,45.3,45.3,1.14,10.27,5.18,46.63,4.96,44.6,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-11,Запад-МФ-69604,АЗС 604,1,46,11,4,autumn,0,0,,1.5,0,3.0,61.39,67.52,83.68,91.65,0.0,60.86,66.93,82.95,0,0,0,0,2452,2173,2738,266,0,7629,0,0,0,0.1067,0.8223,1157.34,925.87,115.73,555.52,1388.8,1851.74,2314.67,466,4199,27,251,46,419,13,125,4,41,45.9,45.9,1.17,10.49,5.37,48.28,5.13,46.19,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-12,Запад-МФ-69604,АЗС 604,2,46,11,4,autumn,0,0,,-1.7,0,0.2,61.4,67.54,83.69,91.66,0.0,61.48,67.63,83.8,0,0,0,0,2851,2445,2087,292,0,7675,0,0,0,0.1266,0.7268,1457.86,1166.29,145.79,699.77,1749.43,2332.57,2915.71,492,4428,29,265,49,442,14,132,4,44,40.7,40.7,1.39,12.48,5.66,50.93,5.41,48.72,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-13,Запад-МФ-69604,АЗС 604,3,46,11,4,autumn,0,0,,-3.3,0,0.0,61.41,67.55,83.71,91.68,0.0,62.46,68.71,85.15,0,0,0,0,2437,2058,1859,113,0,6467,0,0,0,0.1023,0.7846,1300.63,1040.51,130.06,624.3,1560.76,2081.01,2601.27,420,3783,25,226,42,378,12,113,4,37,44.9,44.9,1.07,9.67,4.83,43.51,4.62,41.62,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
